#Time       P(R1)      P(R2)      P(R3)     
 0.14363    79.673E-06    46.447E-06    100.07E-06   
 0.14364    80.21E-06     46.071E-06    100.26E-06   
 0.14365    80.749E-06    45.696E-06    100.45E-06   
 0.14366    81.289E-06    45.322E-06    100.65E-06   
 0.14367    81.829E-06    44.949E-06    100.84E-06   
 0.14368    82.371E-06    44.578E-06    101.03E-06   
 0.14369    82.915E-06    44.208E-06    101.22E-06   
 0.1437     83.459E-06    43.839E-06    101.41E-06   
 0.14371    84.004E-06    43.471E-06    101.6E-06    
 0.14372    84.551E-06    43.105E-06    101.79E-06   
 0.14373    85.099E-06    42.739E-06    101.98E-06   
 0.14374    85.647E-06    42.375E-06    102.17E-06   
 0.14375    86.197E-06    42.012E-06    102.36E-06   
 0.14376    86.748E-06    41.65E-06     102.54E-06   
 0.14377    87.3E-06      41.29E-06     102.73E-06   
 0.14378    87.853E-06    40.931E-06    102.92E-06   
 0.14379    88.407E-06    40.573E-06    103.1E-06    
 0.1438     88.962E-06    40.216E-06    103.29E-06   
 0.14381    89.518E-06    39.861E-06    103.47E-06   
 0.14382    90.076E-06    39.507E-06    103.65E-06   
 0.14383    90.634E-06    39.154E-06    103.83E-06   
 0.14384    91.193E-06    38.802E-06    104.02E-06   
 0.14385    91.753E-06    38.452E-06    104.2E-06    
 0.14386    92.315E-06    38.103E-06    104.38E-06   
 0.14387    92.877E-06    37.755E-06    104.56E-06   
 0.14388    93.44E-06     37.409E-06    104.74E-06   
 0.14389    94.004E-06    37.064E-06    104.91E-06   
 0.1439     94.569E-06    36.72E-06     105.09E-06   
 0.14391    95.135E-06    36.377E-06    105.27E-06   
 0.14392    95.702E-06    36.036E-06    105.45E-06   
 0.14393    96.27E-06     35.696E-06    105.62E-06   
 0.14394    96.839E-06    35.358E-06    105.8E-06    
 0.14395    97.409E-06    35.021E-06    105.97E-06   
 0.14396    97.98E-06     34.685E-06    106.14E-06   
 0.14397    98.551E-06    34.351E-06    106.32E-06   
 0.14398    99.124E-06    34.017E-06    106.49E-06   
 0.14399    99.697E-06    33.686E-06    106.66E-06   
 0.144      100.27E-06    33.355E-06    106.83E-06   
 0.14401    100.85E-06    33.026E-06    107.E-06     
 0.14402    101.42E-06    32.699E-06    107.17E-06   
 0.14403    102.E-06      32.372E-06    107.34E-06   
 0.14404    102.58E-06    32.048E-06    107.51E-06   
 0.14405    103.16E-06    31.724E-06    107.67E-06   
 0.14406    103.73E-06    31.402E-06    107.84E-06   
 0.14407    104.31E-06    31.081E-06    108.01E-06   
 0.14408    104.9E-06     30.762E-06    108.17E-06   
 0.14409    105.48E-06    30.444E-06    108.34E-06   
 0.1441     106.06E-06    30.128E-06    108.5E-06    
 0.14411    106.64E-06    29.813E-06    108.66E-06   
 0.14412    107.23E-06    29.499E-06    108.83E-06   
 0.14413    107.81E-06    29.187E-06    108.99E-06   
 0.14414    108.4E-06     28.876E-06    109.15E-06   
 0.14415    108.98E-06    28.567E-06    109.31E-06   
 0.14416    109.57E-06    28.259E-06    109.47E-06   
 0.14417    110.16E-06    27.952E-06    109.62E-06   
 0.14418    110.75E-06    27.647E-06    109.78E-06   
 0.14419    111.33E-06    27.344E-06    109.94E-06   
 0.1442     111.92E-06    27.042E-06    110.1E-06    
 0.14421    112.51E-06    26.741E-06    110.25E-06   
 0.14422    113.11E-06    26.442E-06    110.41E-06   
 0.14423    113.7E-06     26.145E-06    110.56E-06   
 0.14424    114.29E-06    25.848E-06    110.71E-06   
 0.14425    114.88E-06    25.554E-06    110.87E-06   
 0.14426    115.48E-06    25.261E-06    111.02E-06   
 0.14427    116.07E-06    24.969E-06    111.17E-06   
 0.14428    116.67E-06    24.679E-06    111.32E-06   
 0.14429    117.26E-06    24.39E-06     111.47E-06   
 0.1443     117.86E-06    24.103E-06    111.62E-06   
 0.14431    118.45E-06    23.817E-06    111.76E-06   
 0.14432    119.05E-06    23.533E-06    111.91E-06   
 0.14433    119.65E-06    23.251E-06    112.06E-06   
 0.14434    120.25E-06    22.97E-06     112.2E-06    
 0.14435    120.85E-06    22.69E-06     112.35E-06   
 0.14436    121.44E-06    22.412E-06    112.49E-06   
 0.14437    122.04E-06    22.136E-06    112.63E-06   
 0.14438    122.65E-06    21.861E-06    112.78E-06   
 0.14439    123.25E-06    21.587E-06    112.92E-06   
 0.1444     123.85E-06    21.315E-06    113.06E-06   
 0.14441    124.45E-06    21.045E-06    113.2E-06    
 0.14442    125.05E-06    20.777E-06    113.34E-06   
 0.14443    125.65E-06    20.509E-06    113.48E-06   
 0.14444    126.26E-06    20.244E-06    113.61E-06   
 0.14445    126.86E-06    19.98E-06     113.75E-06   
 0.14446    127.47E-06    19.717E-06    113.89E-06   
 0.14447    128.07E-06    19.457E-06    114.02E-06   
 0.14448    128.68E-06    19.197E-06    114.16E-06   
 0.14449    129.28E-06    18.94E-06     114.29E-06   
 0.1445     129.89E-06    18.684E-06    114.42E-06   
 0.14451    130.49E-06    18.429E-06    114.55E-06   
 0.14452    131.1E-06     18.176E-06    114.69E-06   
 0.14453    131.71E-06    17.925E-06    114.82E-06   
 0.14454    132.32E-06    17.675E-06    114.94E-06   
 0.14455    132.92E-06    17.427E-06    115.07E-06   
 0.14456    133.53E-06    17.181E-06    115.2E-06    
 0.14457    134.14E-06    16.936E-06    115.33E-06   
 0.14458    134.75E-06    16.693E-06    115.45E-06   
 0.14459    135.36E-06    16.452E-06    115.58E-06   
 0.1446     135.97E-06    16.212E-06    115.7E-06    
 0.14461    136.58E-06    15.973E-06    115.83E-06   
 0.14462    137.19E-06    15.737E-06    115.95E-06   
 0.14463    137.8E-06     15.502E-06    116.07E-06   
 0.14464    138.41E-06    15.268E-06    116.19E-06   
 0.14465    139.02E-06    15.037E-06    116.31E-06   
 0.14466    139.63E-06    14.807E-06    116.43E-06   
 0.14467    140.24E-06    14.578E-06    116.55E-06   
 0.14468    140.85E-06    14.352E-06    116.67E-06   
 0.14469    141.46E-06    14.127E-06    116.78E-06   
 0.1447     142.08E-06    13.903E-06    116.9E-06    
 0.14471    142.69E-06    13.682E-06    117.01E-06   
 0.14472    143.3E-06     13.462E-06    117.13E-06   
 0.14473    143.91E-06    13.243E-06    117.24E-06   
 0.14474    144.53E-06    13.027E-06    117.35E-06   
 0.14475    145.14E-06    12.812E-06    117.47E-06   
 0.14476    145.75E-06    12.598E-06    117.58E-06   
 0.14477    146.37E-06    12.387E-06    117.69E-06   
 0.14478    146.98E-06    12.177E-06    117.8E-06    
 0.14479    147.59E-06    11.969E-06    117.9E-06    
 0.1448     148.21E-06    11.762E-06    118.01E-06   
 0.14481    148.82E-06    11.558E-06    118.12E-06   
 0.14482    149.43E-06    11.354E-06    118.22E-06   
 0.14483    150.05E-06    11.153E-06    118.33E-06   
 0.14484    150.66E-06    10.953E-06    118.43E-06   
 0.14485    151.28E-06    10.756E-06    118.53E-06   
 0.14486    151.89E-06    10.559E-06    118.63E-06   
 0.14487    152.51E-06    10.365E-06    118.74E-06   
 0.14488    153.12E-06    10.172E-06    118.84E-06   
 0.14489    153.73E-06    9.9811E-06    118.93E-06   
 0.1449     154.35E-06    9.7918E-06    119.03E-06   
 0.14491    154.96E-06    9.6043E-06    119.13E-06   
 0.14492    155.58E-06    9.4185E-06    119.23E-06   
 0.14493    156.19E-06    9.2344E-06    119.32E-06   
 0.14494    156.81E-06    9.0521E-06    119.42E-06   
 0.14495    157.42E-06    8.8715E-06    119.51E-06   
 0.14496    158.03E-06    8.6927E-06    119.6E-06    
 0.14497    158.65E-06    8.5156E-06    119.7E-06    
 0.14498    159.26E-06    8.3403E-06    119.79E-06   
 0.14499    159.88E-06    8.1668E-06    119.88E-06   
 0.145      160.49E-06    7.995E-06     119.97E-06   
 0.14501    161.1E-06     7.825E-06     120.06E-06   
 0.14502    161.72E-06    7.6567E-06    120.14E-06   
 0.14503    162.33E-06    7.4903E-06    120.23E-06   
 0.14504    162.95E-06    7.3255E-06    120.31E-06   
 0.14505    163.56E-06    7.1626E-06    120.4E-06    
 0.14506    164.17E-06    7.0015E-06    120.48E-06   
 0.14507    164.79E-06    6.8421E-06    120.57E-06   
 0.14508    165.4E-06     6.6845E-06    120.65E-06   
 0.14509    166.01E-06    6.5287E-06    120.73E-06   
 0.1451     166.62E-06    6.3746E-06    120.81E-06   
 0.14511    167.24E-06    6.2224E-06    120.89E-06   
 0.14512    167.85E-06    6.072E-06     120.97E-06   
 0.14513    168.46E-06    5.9233E-06    121.04E-06   
 0.14514    169.07E-06    5.7765E-06    121.12E-06   
 0.14515    169.68E-06    5.6314E-06    121.2E-06    
 0.14516    170.3E-06     5.4882E-06    121.27E-06   
 0.14517    170.91E-06    5.3467E-06    121.34E-06   
 0.14518    171.52E-06    5.2071E-06    121.42E-06   
 0.14519    172.13E-06    5.0693E-06    121.49E-06   
 0.1452     172.74E-06    4.9333E-06    121.56E-06   
 0.14521    173.35E-06    4.799E-06     121.63E-06   
 0.14522    173.96E-06    4.6667E-06    121.7E-06    
 0.14523    174.57E-06    4.5361E-06    121.77E-06   
 0.14524    175.18E-06    4.4073E-06    121.83E-06   
 0.14525    175.79E-06    4.2804E-06    121.9E-06    
 0.14526    176.4E-06     4.1553E-06    121.97E-06   
 0.14527    177.E-06      4.032E-06     122.03E-06   
 0.14528    177.61E-06    3.9105E-06    122.09E-06   
 0.14529    178.22E-06    3.7909E-06    122.16E-06   
 0.1453     178.83E-06    3.6731E-06    122.22E-06   
 0.14531    179.43E-06    3.5571E-06    122.28E-06   
 0.14532    180.04E-06    3.4429E-06    122.34E-06   
 0.14533    180.65E-06    3.3306E-06    122.4E-06    
 0.14534    181.25E-06    3.2202E-06    122.45E-06   
 0.14535    181.86E-06    3.1115E-06    122.51E-06   
 0.14536    182.46E-06    3.0047E-06    122.57E-06   
 0.14537    183.07E-06    2.8998E-06    122.62E-06   
 0.14538    183.67E-06    2.7967E-06    122.68E-06   
 0.14539    184.28E-06    2.6954E-06    122.73E-06   
 0.1454     184.88E-06    2.596E-06     122.78E-06   
 0.14541    185.48E-06    2.4984E-06    122.83E-06   
 0.14542    186.08E-06    2.4027E-06    122.88E-06   
 0.14543    186.69E-06    2.3089E-06    122.93E-06   
 0.14544    187.29E-06    2.2169E-06    122.98E-06   
 0.14545    187.89E-06    2.1267E-06    123.03E-06   
 0.14546    188.49E-06    2.0384E-06    123.07E-06   
 0.14547    189.09E-06    1.952E-06     123.12E-06   
 0.14548    189.69E-06    1.8674E-06    123.16E-06   
 0.14549    190.29E-06    1.7846E-06    123.21E-06   
 0.1455     190.88E-06    1.7038E-06    123.25E-06   
 0.14551    191.48E-06    1.6248E-06    123.29E-06   
 0.14552    192.08E-06    1.5476E-06    123.33E-06   
 0.14553    192.67E-06    1.4724E-06    123.37E-06   
 0.14554    193.27E-06    1.3989E-06    123.41E-06   
 0.14555    193.87E-06    1.3274E-06    123.45E-06   
 0.14556    194.46E-06    1.2577E-06    123.48E-06   
 0.14557    195.05E-06    1.1899E-06    123.52E-06   
 0.14558    195.65E-06    1.124E-06     123.55E-06   
 0.14559    196.24E-06    1.0599E-06    123.59E-06   
 0.1456     196.83E-06    997.72E-09    123.62E-06   
 0.14561    197.42E-06    937.4E-09     123.65E-06   
 0.14562    198.01E-06    878.96E-09    123.68E-06   
 0.14563    198.6E-06     822.38E-09    123.71E-06   
 0.14564    199.19E-06    767.69E-09    123.74E-06   
 0.14565    199.78E-06    714.87E-09    123.77E-06   
 0.14566    200.37E-06    663.93E-09    123.8E-06    
 0.14567    200.96E-06    614.86E-09    123.82E-06   
 0.14568    201.54E-06    567.68E-09    123.85E-06   
 0.14569    202.13E-06    522.37E-09    123.87E-06   
 0.1457     202.72E-06    478.94E-09    123.9E-06    
 0.14571    203.3E-06     437.4E-09     123.92E-06   
 0.14572    203.88E-06    397.73E-09    123.94E-06   
 0.14573    204.47E-06    359.95E-09    123.96E-06   
 0.14574    205.05E-06    324.05E-09    123.98E-06   
 0.14575    205.63E-06    290.04E-09    124.E-06     
 0.14576    206.21E-06    257.9E-09     124.01E-06   
 0.14577    206.79E-06    227.66E-09    124.03E-06   
 0.14578    207.37E-06    199.29E-09    124.05E-06   
 0.14579    207.95E-06    172.81E-09    124.06E-06   
 0.1458     208.52E-06    148.22E-09    124.07E-06   
 0.14581    209.1E-06     125.51E-09    124.09E-06   
 0.14582    209.68E-06    104.69E-09    124.1E-06    
 0.14583    210.25E-06    85.757E-09    124.11E-06   
 0.14584    210.82E-06    68.709E-09    124.12E-06   
 0.14585    211.4E-06     53.548E-09    124.13E-06   
 0.14586    211.97E-06    40.274E-09    124.14E-06   
 0.14587    212.54E-06    28.887E-09    124.14E-06   
 0.14588    213.11E-06    19.387E-09    124.15E-06   
 0.14589    213.68E-06    11.776E-09    124.15E-06   
 0.1459     214.25E-06    6.0518E-09    124.16E-06   
 0.14591    214.82E-06    2.2156E-09    124.16E-06   
 0.14592    215.38E-06    267.23E-12    124.16E-06   
 0.14593    215.95E-06    206.67E-12    124.16E-06   
 0.14594    216.51E-06    2.0339E-09    124.16E-06   
 0.14595    217.08E-06    5.7489E-09    124.16E-06   
 0.14596    217.64E-06    11.352E-09    124.16E-06   
 0.14597    218.2E-06     18.842E-09    124.16E-06   
 0.14598    218.76E-06    28.219E-09    124.15E-06   
 0.14599    219.32E-06    39.484E-09    124.15E-06   
 0.146      219.88E-06    52.636E-09    124.14E-06   
 0.14601    220.44E-06    67.675E-09    124.13E-06   
 0.14602    221.E-06      84.6E-09      124.13E-06   
 0.14603    221.55E-06    103.41E-09    124.12E-06   
 0.14604    222.11E-06    124.11E-09    124.11E-06   
 0.14605    222.66E-06    146.69E-09    124.1E-06    
 0.14606    223.21E-06    171.16E-09    124.08E-06   
 0.14607    223.76E-06    197.51E-09    124.07E-06   
 0.14608    224.31E-06    225.75E-09    124.06E-06   
 0.14609    224.86E-06    255.87E-09    124.04E-06   
 0.1461     225.41E-06    287.88E-09    124.03E-06   
 0.14611    225.96E-06    321.77E-09    124.01E-06   
 0.14612    226.51E-06    357.54E-09    123.99E-06   
 0.14613    227.05E-06    395.19E-09    123.97E-06   
 0.14614    227.59E-06    434.72E-09    123.95E-06   
 0.14615    228.14E-06    476.14E-09    123.93E-06   
 0.14616    228.68E-06    519.43E-09    123.91E-06   
 0.14617    229.22E-06    564.6E-09     123.89E-06   
 0.14618    229.76E-06    611.65E-09    123.87E-06   
 0.14619    230.3E-06     660.58E-09    123.84E-06   
 0.1462     230.83E-06    711.39E-09    123.82E-06   
 0.14621    231.37E-06    764.07E-09    123.79E-06   
 0.14622    231.9E-06     818.63E-09    123.76E-06   
 0.14623    232.44E-06    875.06E-09    123.73E-06   
 0.14624    232.97E-06    933.36E-09    123.71E-06   
 0.14625    233.5E-06     993.54E-09    123.68E-06   
 0.14626    234.03E-06    1.0556E-06    123.64E-06   
 0.14627    234.56E-06    1.1195E-06    123.61E-06   
 0.14628    235.09E-06    1.1853E-06    123.58E-06   
 0.14629    235.61E-06    1.253E-06     123.54E-06   
 0.1463     236.14E-06    1.3225E-06    123.51E-06   
 0.14631    236.66E-06    1.3939E-06    123.47E-06   
 0.14632    237.18E-06    1.4671E-06    123.44E-06   
 0.14633    237.7E-06     1.5422E-06    123.4E-06    
 0.14634    238.22E-06    1.6192E-06    123.36E-06   
 0.14635    238.74E-06    1.6981E-06    123.32E-06   
 0.14636    239.26E-06    1.7788E-06    123.28E-06   
 0.14637    239.77E-06    1.8613E-06    123.24E-06   
 0.14638    240.29E-06    1.9458E-06    123.19E-06   
 0.14639    240.8E-06     2.032E-06     123.15E-06   
 0.1464     241.31E-06    2.1202E-06    123.11E-06   
 0.14641    241.82E-06    2.2102E-06    123.06E-06   
 0.14642    242.33E-06    2.302E-06     123.01E-06   
 0.14643    242.84E-06    2.3957E-06    122.97E-06   
 0.14644    243.34E-06    2.4912E-06    122.92E-06   
 0.14645    243.85E-06    2.5886E-06    122.87E-06   
 0.14646    244.35E-06    2.6878E-06    122.82E-06   
 0.14647    244.85E-06    2.7889E-06    122.77E-06   
 0.14648    245.36E-06    2.8918E-06    122.72E-06   
 0.14649    245.85E-06    2.9966E-06    122.66E-06   
 0.1465     246.35E-06    3.1032E-06    122.61E-06   
 0.14651    246.85E-06    3.2116E-06    122.55E-06   
 0.14652    247.34E-06    3.3219E-06    122.5E-06    
 0.14653    247.84E-06    3.434E-06     122.44E-06   
 0.14654    248.33E-06    3.548E-06     122.38E-06   
 0.14655    248.82E-06    3.6637E-06    122.32E-06   
 0.14656    249.31E-06    3.7813E-06    122.26E-06   
 0.14657    249.8E-06     3.9008E-06    122.2E-06    
 0.14658    250.28E-06    4.022E-06     122.14E-06   
 0.14659    250.77E-06    4.1451E-06    122.08E-06   
 0.1466     251.25E-06    4.27E-06      122.01E-06   
 0.14661    251.73E-06    4.3967E-06    121.95E-06   
 0.14662    252.21E-06    4.5252E-06    121.88E-06   
 0.14663    252.69E-06    4.6556E-06    121.82E-06   
 0.14664    253.17E-06    4.7878E-06    121.75E-06   
 0.14665    253.64E-06    4.9217E-06    121.68E-06   
 0.14666    254.12E-06    5.0575E-06    121.61E-06   
 0.14667    254.59E-06    5.1951E-06    121.54E-06   
 0.14668    255.06E-06    5.3345E-06    121.47E-06   
 0.14669    255.53E-06    5.4757E-06    121.4E-06    
 0.1467     256.E-06      5.6187E-06    121.33E-06   
 0.14671    256.46E-06    5.7635E-06    121.25E-06   
 0.14672    256.93E-06    5.9101E-06    121.18E-06   
 0.14673    257.39E-06    6.0585E-06    121.1E-06    
 0.14674    257.85E-06    6.2087E-06    121.03E-06   
 0.14675    258.31E-06    6.3606E-06    120.95E-06   
 0.14676    258.77E-06    6.5144E-06    120.87E-06   
 0.14677    259.23E-06    6.6699E-06    120.79E-06   
 0.14678    259.68E-06    6.8272E-06    120.71E-06   
 0.14679    260.14E-06    6.9863E-06    120.63E-06   
 0.1468     260.59E-06    7.1472E-06    120.55E-06   
 0.14681    261.04E-06    7.3099E-06    120.46E-06   
 0.14682    261.49E-06    7.4743E-06    120.38E-06   
 0.14683    261.93E-06    7.6405E-06    120.29E-06   
 0.14684    262.38E-06    7.8084E-06    120.21E-06   
 0.14685    262.82E-06    7.9781E-06    120.12E-06   
 0.14686    263.26E-06    8.1496E-06    120.03E-06   
 0.14687    263.7E-06     8.3229E-06    119.95E-06   
 0.14688    264.14E-06    8.4979E-06    119.86E-06   
 0.14689    264.58E-06    8.6746E-06    119.77E-06   
 0.1469     265.01E-06    8.8531E-06    119.67E-06   
 0.14691    265.44E-06    9.0333E-06    119.58E-06   
 0.14692    265.88E-06    9.2153E-06    119.49E-06   
 0.14693    266.31E-06    9.399E-06     119.4E-06    
 0.14694    266.73E-06    9.5845E-06    119.3E-06    
 0.14695    267.16E-06    9.7717E-06    119.2E-06    
 0.14696    267.58E-06    9.9607E-06    119.11E-06   
 0.14697    268.01E-06    10.151E-06    119.01E-06   
 0.14698    268.43E-06    10.344E-06    118.91E-06   
 0.14699    268.85E-06    10.538E-06    118.81E-06   
 0.147      269.26E-06    10.734E-06    118.71E-06   
 0.14701    269.68E-06    10.931E-06    118.61E-06   
 0.14702    270.09E-06    11.13E-06     118.51E-06   
 0.14703    270.5E-06     11.331E-06    118.41E-06   
